id,名称,描述,开发备注,图标,不知道,不知道,类型,类型名[text],不知道,星级,不知道,不知道,获取方式,不知道
95031,950310,950311,950312,sprite/common/item/icon/end_product/item_9503.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950313,0,1,62,502,409|9503,2
95032,950320,950321,950322,sprite/common/item/icon/end_product/item_9503.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950323,0,2,68,502,409|9503,2
95033,950330,950331,950332,sprite/common/item/icon/end_product/item_9503.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950333,0,3,74,502,409|9503,2
95034,950340,950341,950342,sprite/common/item/icon/end_product/item_9503.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950343,0,4,93,502,409|9503,2
95041,950410,950411,950412,sprite/common/item/icon/end_product/item_9504.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950413,0,1,86,502,409|9504,2
95042,950420,950421,950422,sprite/common/item/icon/end_product/item_9504.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950423,0,2,94,502,409|9504,2
95043,950430,950431,950432,sprite/common/item/icon/end_product/item_9504.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950433,0,3,103,502,409|9504,2
95044,950440,950441,950442,sprite/common/item/icon/end_product/item_9504.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950443,0,4,129,502,409|9504,2
95051,950510,950511,950512,sprite/common/item/icon/end_product/item_9505.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950513,0,1,116,502,409|9505,2
95052,950520,950521,950522,sprite/common/item/icon/end_product/item_9505.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950523,0,2,127,502,409|9505,2
95053,950530,950531,950532,sprite/common/item/icon/end_product/item_9505.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950533,0,3,139,502,409|9505,2
95054,950540,950541,950542,sprite/common/item/icon/end_product/item_9505.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950543,0,4,174,502,409|9505,2
95061,950610,950611,950612,sprite/common/item/icon/end_product/item_9506.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950613,0,1,92,502,409|9506,2
95062,950620,950621,950622,sprite/common/item/icon/end_product/item_9506.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950623,0,2,101,502,409|9506,2
95063,950630,950631,950632,sprite/common/item/icon/end_product/item_9506.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950633,0,3,110,502,409|9506,2
95064,950640,950641,950642,sprite/common/item/icon/end_product/item_9506.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950643,0,4,138,502,409|9506,2
95071,950710,950711,950712,sprite/common/item/icon/end_product/item_9507.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950713,0,1,54,502,409|9507,2
95072,950720,950721,950722,sprite/common/item/icon/end_product/item_9507.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950723,0,2,59,502,409|9507,2
95073,950730,950731,950732,sprite/common/item/icon/end_product/item_9507.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950733,0,3,64,502,409|9507,2
95074,950740,950741,950742,sprite/common/item/icon/end_product/item_9507.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950743,0,4,81,502,409|9507,2
95081,950810,950811,950812,sprite/common/item/icon/end_product/item_9508.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950813,0,1,116,502,409|9508,2
95082,950820,950821,950822,sprite/common/item/icon/end_product/item_9508.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950823,0,2,127,502,409|9508,2
95083,950830,950831,950832,sprite/common/item/icon/end_product/item_9508.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950833,0,3,139,502,409|9508,2
95084,950840,950841,950842,sprite/common/item/icon/end_product/item_9508.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950843,0,4,174,502,409|9508,2
95091,950910,950911,950912,sprite/common/item/icon/end_product/item_9509.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950913,0,1,88,502,409|9509,2
95092,950920,950921,950922,sprite/common/item/icon/end_product/item_9509.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950923,0,2,96,502,409|9509,2
95093,950930,950931,950932,sprite/common/item/icon/end_product/item_9509.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950933,0,3,105,502,409|9509,2
95094,950940,950941,950942,sprite/common/item/icon/end_product/item_9509.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,950943,0,4,132,502,409|9509,2
95101,951010,951011,951012,sprite/common/item/icon/end_product/item_9510.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951013,0,1,96,502,409|9510,2
95102,951020,951021,951022,sprite/common/item/icon/end_product/item_9510.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951023,0,2,105,502,409|9510,2
95103,951030,951031,951032,sprite/common/item/icon/end_product/item_9510.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951033,0,3,115,502,409|9510,2
95104,951040,951041,951042,sprite/common/item/icon/end_product/item_9510.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951043,0,4,144,502,409|9510,2
95111,951110,951111,951112,sprite/common/item/icon/end_product/item_9511.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951113,0,1,58,502,409|9511,2
95112,951120,951121,951122,sprite/common/item/icon/end_product/item_9511.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951123,0,2,63,502,409|9511,2
95113,951130,951131,951132,sprite/common/item/icon/end_product/item_9511.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951133,0,3,69,502,409|9511,2
95114,951140,951141,951142,sprite/common/item/icon/end_product/item_9511.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951143,0,4,87,502,409|9511,2
95121,951210,951211,951212,sprite/common/item/icon/end_product/item_9512.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951213,0,1,96,502,409|9512,2
95122,951220,951221,951222,sprite/common/item/icon/end_product/item_9512.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951223,0,2,105,502,409|9512,2
95123,951230,951231,951232,sprite/common/item/icon/end_product/item_9512.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951233,0,3,115,502,409|9512,2
95124,951240,951241,951242,sprite/common/item/icon/end_product/item_9512.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951243,0,4,144,502,409|9512,2
95131,951310,951311,951312,sprite/common/item/icon/end_product/item_9513.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951313,0,1,124,502,409|9513,2
95132,951320,951321,951322,sprite/common/item/icon/end_product/item_9513.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951323,0,2,137,502,409|9513,2
95133,951330,951331,951332,sprite/common/item/icon/end_product/item_9513.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951333,0,3,149,502,409|9513,2
95134,951340,951341,951342,sprite/common/item/icon/end_product/item_9513.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951343,0,4,187,502,409|9513,2
95141,951410,951411,951412,sprite/common/item/icon/end_product/item_9514.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951413,0,1,104,502,409|9514,2
95142,951420,951421,951422,sprite/common/item/icon/end_product/item_9514.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951423,0,2,114,502,409|9514,2
95143,951430,951431,951432,sprite/common/item/icon/end_product/item_9514.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951433,0,3,124,502,409|9514,2
95144,951440,951441,951442,sprite/common/item/icon/end_product/item_9514.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951443,0,4,156,502,409|9514,2
95151,951510,951511,951512,sprite/common/item/icon/end_product/item_9515.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951513,0,1,96,502,409|9515,2
95152,951520,951521,951522,sprite/common/item/icon/end_product/item_9515.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951523,0,2,105,502,409|9515,2
95153,951530,951531,951532,sprite/common/item/icon/end_product/item_9515.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951533,0,3,115,502,409|9515,2
95154,951540,951541,951542,sprite/common/item/icon/end_product/item_9515.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951543,0,4,144,502,409|9515,2
95161,951610,951611,951612,sprite/common/item/icon/end_product/item_9516.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951613,0,1,124,502,409|9516,2
95162,951620,951621,951622,sprite/common/item/icon/end_product/item_9516.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951623,0,2,137,502,409|9516,2
95163,951630,951631,951632,sprite/common/item/icon/end_product/item_9516.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951633,0,3,149,502,409|9516,2
95164,951640,951641,951642,sprite/common/item/icon/end_product/item_9516.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951643,0,4,187,502,409|9516,2
95171,951710,951711,951712,sprite/common/item/icon/end_product/item_9517.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951713,0,1,104,502,409|9517,2
95172,951720,951721,951722,sprite/common/item/icon/end_product/item_9517.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951723,0,2,114,502,409|9517,2
95173,951730,951731,951732,sprite/common/item/icon/end_product/item_9517.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951733,0,3,124,502,409|9517,2
95174,951740,951741,951742,sprite/common/item/icon/end_product/item_9517.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951743,0,4,156,502,409|9517,2
95181,951810,951811,951812,sprite/common/item/icon/end_product/item_9518.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951813,0,1,96,502,409|9518,2
95182,951820,951821,951822,sprite/common/item/icon/end_product/item_9518.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951823,0,2,105,502,409|9518,2
95183,951830,951831,951832,sprite/common/item/icon/end_product/item_9518.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951833,0,3,115,502,409|9518,2
95184,951840,951841,951842,sprite/common/item/icon/end_product/item_9518.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951843,0,4,144,502,409|9518,2
95191,951910,951911,951912,sprite/common/item/icon/end_product/item_9519.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951913,0,1,124,502,409|9519,2
95192,951920,951921,951922,sprite/common/item/icon/end_product/item_9519.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951923,0,2,137,502,409|9519,2
95193,951930,951931,951932,sprite/common/item/icon/end_product/item_9519.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951933,0,3,149,502,409|9519,2
95194,951940,951941,951942,sprite/common/item/icon/end_product/item_9519.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,951943,0,4,187,502,409|9519,2
95201,952010,952011,952012,sprite/common/item/icon/end_product/item_9520.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952013,0,1,104,502,409|9520,2
95202,952020,952021,952022,sprite/common/item/icon/end_product/item_9520.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952023,0,2,114,502,409|9520,2
95203,952030,952031,952032,sprite/common/item/icon/end_product/item_9520.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952033,0,3,124,502,409|9520,2
95204,952040,952041,952042,sprite/common/item/icon/end_product/item_9520.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952043,0,4,156,502,409|9520,2
95211,952110,952111,952112,sprite/common/item/icon/end_product/item_9521.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952113,0,1,96,502,409|9521,2
95212,952120,952121,952122,sprite/common/item/icon/end_product/item_9521.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952123,0,2,105,502,409|9521,2
95213,952130,952131,952132,sprite/common/item/icon/end_product/item_9521.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952133,0,3,115,502,409|9521,2
95214,952140,952141,952142,sprite/common/item/icon/end_product/item_9521.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952143,0,4,144,502,409|9521,2
95221,952210,952211,952212,sprite/common/item/icon/end_product/item_9522.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952213,0,1,124,502,409|9522,2
95222,952220,952221,952222,sprite/common/item/icon/end_product/item_9522.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952223,0,2,137,502,409|9522,2
95223,952230,952231,952232,sprite/common/item/icon/end_product/item_9522.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952233,0,3,149,502,409|9522,2
95224,952240,952241,952242,sprite/common/item/icon/end_product/item_9522.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952243,0,4,187,502,409|9522,2
95231,952310,952311,952312,sprite/common/item/icon/end_product/item_9523.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952313,0,1,104,502,409|9523,2
95232,952320,952321,952322,sprite/common/item/icon/end_product/item_9523.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952323,0,2,114,502,409|9523,2
95233,952330,952331,952332,sprite/common/item/icon/end_product/item_9523.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952333,0,3,124,502,409|9523,2
95234,952340,952341,952342,sprite/common/item/icon/end_product/item_9523.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952343,0,4,156,502,409|9523,2
95241,952410,952411,952412,sprite/common/item/icon/end_product/item_9524.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952413,0,1,104,502,409|9524,2
95242,952420,952421,952422,sprite/common/item/icon/end_product/item_9524.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952423,0,2,114,502,409|9524,2
95243,952430,952431,952432,sprite/common/item/icon/end_product/item_9524.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952433,0,3,124,502,409|9524,2
95244,952440,952441,952442,sprite/common/item/icon/end_product/item_9524.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952443,0,4,156,502,409|9524,2
95251,952510,952511,952512,sprite/common/item/icon/end_product/item_9525.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952513,0,1,96,502,409|9525,2
95252,952520,952521,952522,sprite/common/item/icon/end_product/item_9525.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952523,0,2,105,502,409|9525,2
95253,952530,952531,952532,sprite/common/item/icon/end_product/item_9525.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952533,0,3,115,502,409|9525,2
95254,952540,952541,952542,sprite/common/item/icon/end_product/item_9525.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952543,0,4,144,502,409|9525,2
95261,952610,952611,952612,sprite/common/item/icon/end_product/item_9526.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952613,0,1,124,502,409|9526,2
95262,952620,952621,952622,sprite/common/item/icon/end_product/item_9526.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952623,0,2,137,502,409|9526,2
95263,952630,952631,952632,sprite/common/item/icon/end_product/item_9526.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952633,0,3,149,502,409|9526,2
95264,952640,952641,952642,sprite/common/item/icon/end_product/item_9526.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952643,0,4,187,502,409|9526,2
95271,952710,952711,952712,sprite/common/item/icon/end_product/item_9527.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952713,0,1,104,502,409|9527,2
95272,952720,952721,952722,sprite/common/item/icon/end_product/item_9527.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952723,0,2,114,502,409|9527,2
95273,952730,952731,952732,sprite/common/item/icon/end_product/item_9527.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952733,0,3,124,502,409|9527,2
95274,952740,952741,952742,sprite/common/item/icon/end_product/item_9527.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952743,0,4,156,502,409|9527,2
95281,952810,952811,952812,sprite/common/item/icon/end_product/item_9528.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952813,0,1,96,502,409|9528,2
95282,952820,952821,952822,sprite/common/item/icon/end_product/item_9528.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952823,0,2,105,502,409|9528,2
95283,952830,952831,952832,sprite/common/item/icon/end_product/item_9528.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952833,0,3,115,502,409|9528,2
95284,952840,952841,952842,sprite/common/item/icon/end_product/item_9528.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952843,0,4,144,502,409|9528,2
95291,952910,952911,952912,sprite/common/item/icon/end_product/item_9529.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952913,0,1,124,502,409|9529,2
95292,952920,952921,952922,sprite/common/item/icon/end_product/item_9529.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952923,0,2,137,502,409|9529,2
95293,952930,952931,952932,sprite/common/item/icon/end_product/item_9529.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952933,0,3,149,502,409|9529,2
95294,952940,952941,952942,sprite/common/item/icon/end_product/item_9529.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,952943,0,4,187,502,409|9529,2
95301,953010,953011,953012,sprite/common/item/icon/end_product/item_9530.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953013,0,1,104,502,409|9530,2
95302,953020,953021,953022,sprite/common/item/icon/end_product/item_9530.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953023,0,2,114,502,409|9530,2
95303,953030,953031,953032,sprite/common/item/icon/end_product/item_9530.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953033,0,3,124,502,409|9530,2
95304,953040,953041,953042,sprite/common/item/icon/end_product/item_9530.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953043,0,4,156,502,409|9530,2
95311,953110,953111,953112,sprite/common/item/icon/end_product/item_9531.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953113,0,1,104,502,409|9531,2
95312,953120,953121,953122,sprite/common/item/icon/end_product/item_9531.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953123,0,2,114,502,409|9531,2
95313,953130,953131,953132,sprite/common/item/icon/end_product/item_9531.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953133,0,3,124,502,409|9531,2
95314,953140,953141,953142,sprite/common/item/icon/end_product/item_9531.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953143,0,4,156,502,409|9531,2
95321,953210,953211,953212,sprite/common/item/icon/end_product/item_9532.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953213,0,1,96,502,409|9532,2
95322,953220,953221,953222,sprite/common/item/icon/end_product/item_9532.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953223,0,2,105,502,409|9532,2
95323,953230,953231,953232,sprite/common/item/icon/end_product/item_9532.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953233,0,3,115,502,409|9532,2
95324,953240,953241,953242,sprite/common/item/icon/end_product/item_9532.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953243,0,4,144,502,409|9532,2
95331,953310,953311,953312,sprite/common/item/icon/end_product/item_9533.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953313,0,1,124,502,409|9533,2
95332,953320,953321,953322,sprite/common/item/icon/end_product/item_9533.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953323,0,2,137,502,409|9533,2
95333,953330,953331,953332,sprite/common/item/icon/end_product/item_9533.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953333,0,3,149,502,409|9533,2
95334,953340,953341,953342,sprite/common/item/icon/end_product/item_9533.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953343,0,4,187,502,409|9533,2
95341,953410,953411,953412,sprite/common/item/icon/end_product/item_9534.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953413,0,1,104,502,409|9534,2
95342,953420,953421,953422,sprite/common/item/icon/end_product/item_9534.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953423,0,2,114,502,409|9534,2
95343,953430,953431,953432,sprite/common/item/icon/end_product/item_9534.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953433,0,3,124,502,409|9534,2
95344,953440,953441,953442,sprite/common/item/icon/end_product/item_9534.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953443,0,4,156,502,409|9534,2
95351,953510,953511,953512,sprite/common/item/icon/end_product/item_9535.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953513,0,1,96,502,409|9535,2
95352,953520,953521,953522,sprite/common/item/icon/end_product/item_9535.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953523,0,2,105,502,409|9535,2
95353,953530,953531,953532,sprite/common/item/icon/end_product/item_9535.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953533,0,3,115,502,409|9535,2
95354,953540,953541,953542,sprite/common/item/icon/end_product/item_9535.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,953543,0,4,144,502,409|9535,2
98001,980010,980011,980012,sprite/common/item/icon/end_product/item_9800.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980013,0,1,584,502,409|9800,2
98002,980020,980021,980022,sprite/common/item/icon/end_product/item_9800.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980023,0,2,642,502,409|9800,2
98003,980030,980031,980032,sprite/common/item/icon/end_product/item_9800.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980033,0,3,701,502,409|9800,2
98004,980040,980041,980042,sprite/common/item/icon/end_product/item_9800.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980043,0,4,876,502,409|9800,2
98011,980110,980111,980112,sprite/common/item/icon/end_product/item_9801.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980113,0,1,322,502,409|9801,2
98012,980120,980121,980122,sprite/common/item/icon/end_product/item_9801.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980123,0,2,354,502,409|9801,2
98013,980130,980131,980132,sprite/common/item/icon/end_product/item_9801.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980133,0,3,387,502,409|9801,2
98014,980140,980141,980142,sprite/common/item/icon/end_product/item_9801.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980143,0,4,483,502,409|9801,2
98021,980210,980211,980212,sprite/common/item/icon/end_product/item_9802.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980213,0,1,645,502,409|9802,2
98022,980220,980221,980222,sprite/common/item/icon/end_product/item_9802.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980223,0,2,709,502,409|9802,2
98023,980230,980231,980232,sprite/common/item/icon/end_product/item_9802.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980233,0,3,774,502,409|9802,2
98024,980240,980241,980242,sprite/common/item/icon/end_product/item_9802.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980243,0,4,967,502,409|9802,2
98031,980310,980311,980312,sprite/common/item/icon/end_product/item_9803.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980313,0,1,890,502,409|9803,2
98032,980320,980321,980322,sprite/common/item/icon/end_product/item_9803.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980323,0,2,979,502,409|9803,2
98033,980330,980331,980332,sprite/common/item/icon/end_product/item_9803.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980333,0,3,1068,502,409|9803,2
98034,980340,980341,980342,sprite/common/item/icon/end_product/item_9803.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980343,0,4,1335,502,409|9803,2
98041,980410,980411,980412,sprite/common/item/icon/end_product/item_9804.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980413,0,1,822,502,409|9804,2
98042,980420,980421,980422,sprite/common/item/icon/end_product/item_9804.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980423,0,2,904,502,409|9804,2
98043,980430,980431,980432,sprite/common/item/icon/end_product/item_9804.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980433,0,3,987,502,409|9804,2
98044,980440,980441,980442,sprite/common/item/icon/end_product/item_9804.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980443,0,4,1233,502,409|9804,2
98051,980510,980511,980512,sprite/common/item/icon/end_product/item_9805.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980513,0,1,324,502,409|9805,2
98052,980520,980521,980522,sprite/common/item/icon/end_product/item_9805.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980523,0,2,356,502,409|9805,2
98053,980530,980531,980532,sprite/common/item/icon/end_product/item_9805.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980533,0,3,389,502,409|9805,2
98054,980540,980541,980542,sprite/common/item/icon/end_product/item_9805.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980543,0,4,486,502,409|9805,2
98061,980610,980611,980612,sprite/common/item/icon/end_product/item_9806.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980613,0,1,1082,502,409|9806,2
98062,980620,980621,980622,sprite/common/item/icon/end_product/item_9806.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980623,0,2,1190,502,409|9806,2
98063,980630,980631,980632,sprite/common/item/icon/end_product/item_9806.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980633,0,3,1298,502,409|9806,2
98064,980640,980641,980642,sprite/common/item/icon/end_product/item_9806.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980643,0,4,1623,502,409|9806,2
98071,980710,980711,980712,sprite/common/item/icon/end_product/item_9807.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980713,0,1,743,502,409|9807,2
98072,980720,980721,980722,sprite/common/item/icon/end_product/item_9807.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980723,0,2,818,502,409|9807,2
98073,980730,980731,980732,sprite/common/item/icon/end_product/item_9807.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980733,0,3,892,502,409|9807,2
98074,980740,980741,980742,sprite/common/item/icon/end_product/item_9807.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980743,0,4,1115,502,409|9807,2
98081,980810,980811,980812,sprite/common/item/icon/end_product/item_9808.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980813,0,1,1140,502,409|9808,2
98082,980820,980821,980822,sprite/common/item/icon/end_product/item_9808.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980823,0,2,1254,502,409|9808,2
98083,980830,980831,980832,sprite/common/item/icon/end_product/item_9808.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980833,0,3,1368,502,409|9808,2
98084,980840,980841,980842,sprite/common/item/icon/end_product/item_9808.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980843,0,4,1711,502,409|9808,2
98091,980910,980911,980912,sprite/common/item/icon/end_product/item_9809.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980913,0,1,736,502,409|9809,2
98092,980920,980921,980922,sprite/common/item/icon/end_product/item_9809.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980923,0,2,810,502,409|9809,2
98093,980930,980931,980932,sprite/common/item/icon/end_product/item_9809.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980933,0,3,884,502,409|9809,2
98094,980940,980941,980942,sprite/common/item/icon/end_product/item_9809.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,980943,0,4,1105,502,409|9809,2
98101,981010,981011,981012,sprite/common/item/icon/end_product/item_9810.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,981013,0,1,738,502,409|9810,2
98102,981020,981021,981022,sprite/common/item/icon/end_product/item_9810.png,sprite/common/common/icon/coin/coin_jinbi.png,0,7,981023,0,2,812,502,409|9810,2
