id,映射[text_i18n]
30093940,30093940
30093960,30093960
30093970,30093970
30093980,30093980
30093990,30093990
30094020,30094020
30094030,30094030
30094040,30094040
30094050,30094050
30094110,30094110
30094120,30094120
30094130,30094130
30094140,30094140
30094170,30094170
30094180,30094180
30094190,30094190
30094230,30094230
30094240,30094240
30094250,30094250
30094260,30094260
30094270,30094270
30094310,30094310
30094320,30094320
30094330,30094330
30094340,30094340
30094350,30094350
30094370,30094370
30094380,30094380
30094390,30094390
30094430,30094430
30094440,30094440
30094450,30094450
30094490,30094490
30094500,30094500
30094510,30094510
30094520,30094520
30094530,30094530
30094540,30094540
30094550,30094550
30094590,30094590
30094600,30094600
30094610,30094610
30094620,30094620
30094630,30094630
30094640,30094640
30094650,30094650
30094660,30094660
30094670,30094670
30094680,30094680
30094710,30094710
30094720,30094720
30094730,30094730
30094740,30094740
30094750,30094750
30094760,30094760
30094790,30094790
30094800,30094800
30094810,30094810
30094820,30094820
30094830,30094830
30094840,30094840
30094870,30094870
30094880,30094880
30094890,30094890
30094900,30094900
30094910,30094910
30094920,30094920
30094930,30094930
30094940,30094940
30094970,30094970
30094980,30094980
30094990,30094990
30095000,30095000
30095010,30095010
30095020,30095020
30095030,30095030
30095050,30095050
30095060,30095060
30095070,30095070
30095080,30095080
30095090,30095090
30095100,30095100
30095110,30095110
30095120,30095120
30095130,30095130
30095140,30095140
30095150,30095150
30095170,30095170
30095180,30051840
30095210,30095210
30095220,30095220
30095250,30095250
30095260,30095260
30095270,30095270
30095310,30095310
30095320,30095320
30095330,30095330
30095340,30095340
30095350,30095350
30095390,30095390
30095400,30095400
30095410,30095410
30095420,30095420
30095450,30095450
30095460,30095460
30095470,30095470
30095480,30095480
30095490,30095490
30095530,30095530
30095540,30095540
30095550,30095550
30095560,30095560
30095620,30095620
30095630,30095630
30095640,30095640
30095650,30095650
30095660,30095660
30095700,30095700
30095710,30095710
30095720,30095720
30095730,30095730
30095740,30095740
30095750,30095750
30095800,30095800
30095810,30095810
30095840,30095840
30095850,30095850
30095860,30095860
30095900,30095900
30095910,30095910
30095920,30095920
30095930,30095930
30095940,30095940
30095950,30095950
30095960,30095960
30095990,30095990
30096000,30096000
30096010,30096010
30096020,30096020
30096030,30096030
30096040,30096040
30096050,30096050
30096090,30096090
30096100,30096100
30096110,30096110
30096120,30096120
30096130,30046170
30096140,30096140
30096150,30096150
30096160,30096160
30096170,30096170
30096190,30096190
30096200,30096200
30096210,30096210
30096220,30096220
30096230,30096230
30096240,30096240
30096250,30096250
30096260,30096260
30096280,30096280
30096290,30096290
30096300,30096300
30096310,30096310
30096320,30096320
30096330,30096330
30096340,30096340
30096390,30096390
30096400,30096400
30096410,30096410
30096420,30096420
30096430,30096430
30096440,30096440
30096450,30096450
30096490,30096490
30096500,30096500
30096510,30096510
30096520,30096520
30096530,30096530
30096540,30096540
30096550,30096550
30096560,30014660
30096580,30096580
30096590,30096590
30096610,30096610
30096620,30096620
30096630,30096630
30096650,30096650
30096660,30096660
30096670,30096670
30096680,30096680
30096690,30096690
30096700,30096700
30096720,30096720
30096730,30096730
30096740,30096740
30096750,30096750
30096770,30096770
30096780,30096780
30096790,30096790
30096800,30096800
30096820,30096820
30096830,30096830
30096860,30096860
30096870,30096870
30096880,30096880
30096910,30096910
30096920,30096920
30096930,30096930
30096970,30096970
30096980,30096980
30096990,30096990
30097000,30097000
30097010,30097010
30097020,30097020
30097030,30047610
30097050,30097050
30097060,30097060
30097070,30097070
30097090,30097090
30097100,30097100
30097110,30097110
30097120,30097120
30097140,30097140
30097150,30097150
30097160,30097160
30097170,30097170
30097180,30097180
30097190,30097190
30097200,30097200
30097210,30097210
30097230,30097230
30097240,30097240
30097250,30097250
30097260,30097260
30097270,30097270
30097280,30097280
30097290,30097290
30097310,30097310
30097320,30097320
30097330,30097330
30097340,30097340
30097350,30097350
30097360,30097360
30097370,30097370
30097390,30097390
30097400,30097400
30097410,30097410
30097420,30097420
30097430,30097430
30097440,30097440
30097450,30097450
30097470,30097470
30097480,30097480
30097490,30097490
30097500,30097500
30097510,30097510
30097530,30097530
30097540,30097540
30097550,30097550
30097560,30097560
30097570,30097570
30097590,30097590
30097600,30097600
30097610,30097610
30097620,30097620
30097630,30097630
30097640,30097640
30097650,30097650
30097660,30097660
30097670,30097670
30097680,30097680
30097690,30097690
30097700,30097700
30097720,30097720
30097730,30097730
30097750,30097750
30097760,30097760
30097780,30097780
30097790,30097790
30097800,30097800
30097820,30097820
30097830,30097830
30097840,30097840
30097860,30097860
30097870,30097870
30097880,30097880
30097890,30097890
30097900,30097900
30097920,30097920
30097930,30097930
30097940,30097940
30097950,30097950
30097960,30096020
30097970,30097970
30097980,30097980
30098000,30098000
30098010,30098010
30098020,30098020
30098030,30098030
30098050,30098050
30098060,30098060
30098070,30098070
30098080,30098080
30098090,30098090
30098100,30098100
30098110,30098110
30098130,30098130
30098140,30098140
30098150,30098150
30098160,30098160
30098170,30098170
30098180,30098180
30098190,30098190
30098200,30098200
30098210,30098210
30098230,30098230
30098240,30098240
30098260,30049240
30098270,30098270
30098280,30098280
30098300,30098300
30098310,30098310
30098320,30098320
30098340,30098340
30098350,30098350
30098360,30098360
30098380,30098380
30098390,30098390
30098400,30098400
30098410,30098410
30098430,30098430
30098440,30098440
30098450,30098450
30098460,30098460
30098470,30098470
30098480,30098480
30098490,30098490
30098510,30098510
30098520,30098520
30098530,30098530
30098540,30098540
30098550,30098550
30098570,30098570
30098580,30098580
30098590,30098590
30098600,30098600
30098620,30098620
30098630,30098630
30098640,30098640
30098650,30098650
30098660,30098660
30098670,30098670
30098690,30098690
30098700,30098700
30098710,30098710
30098720,30098720
30098740,30098740
30098750,30098750
30098760,30098760
30098770,30098770
30098780,30098780
30098800,30098800
30098810,30098810
30098820,30098820
30098830,30098830
30098840,30098840
30098850,30098850
30098880,30098880
30098890,30098890
30098900,30098900
30098910,30098910
30098920,30098920
30098940,30098940
30098950,30098950
30098960,30098960
30098970,30098970
30098980,30098980
30098990,30098990
30099020,30099020
30099030,30099030
30099040,30099040
30099050,30099050
30099060,30099060
30099070,30099070
30099080,30099080
30099090,30099090
30099110,30099110
30099120,30099120
30099130,30099130
30099140,30099140
30099150,30099150
30099160,30099160
30099170,30099170
30099180,30099180
30099190,30099190
30099210,30099210
30099220,30099220
30099230,30099230
30099240,30099240
30099250,30099250
30099260,30099260
30099270,30099270
30099280,30099280
30099300,30099300
30099310,30099310
30099320,30099320
30099330,30099330
30099340,30099340
30099350,30099350
30099360,30099360
30099370,30099370
30099390,30099390
30099400,30099400
30099410,30099410
30099420,30099420
30099430,30099430
30099450,30099450
30099460,30099460
30099470,30099470
30099480,30099480
30099490,30099490
30099510,30099510
30099520,30099520
30099530,30099530
30099540,30099540
30099550,30099550
30099560,30099560
30099580,30099580
30099590,30099590
30099600,30099600
30099620,30099620
30099630,30099630
30099640,30099640
30099650,30099650
30099660,30099660
30099670,30099670
30099690,30099690
30099700,30099700
30099710,30099710
30099720,30099720
30099730,30099730
30099740,30099740
30099770,30099770
30099780,30099780
30099790,30099790
30099800,30099800
30099810,30099810
30099820,30099820
30099830,30099830
30099840,30099840
30099850,30099850
30099860,30099860
30099880,30099880
30099890,30099890
30099900,30099900
30099910,30099910
30099920,30099920
30099930,30099930
30099950,30099950
30099960,30099960
30099970,30099970
30099980,30099980
30099990,30099990
30100010,30100010
30100020,30100020
30100040,30100040
30100050,30100050
30100060,30100060
30100070,30100070
30100090,30100090
30100100,30100100
30100110,30100110
30100120,30100120
30100130,30100130
38000000,38000000
38000010,38000010
38000030,38000030
38000040,38000040
38000060,38000060
38000070,38000070
38000090,38000090
38000100,38000100
38000120,38000120
38000130,38000130
38000150,38000150
38000160,38000160
38000180,38000180
38000190,38000190
38000210,38000210
38000220,38000220
38000240,38000240
38000250,38000250
38000270,38000270
38000280,38000280
38000290,38000290
38000310,38000310
38000320,38000320
38000330,38000330
38000340,38000340
38000350,38000350
38000360,38000360
38000370,38000370
38000380,38000380
38000390,38000390
38000400,38000400
38000410,38000410
38000420,38000420
38000430,38000430
38000440,38000440
38000450,38000450
38000460,38000460
38000470,38000470
38000480,38000480
38000490,38000490
38000500,38000500
38000510,38000510
38000520,38000520
38000530,38000530
38000540,38000540
38000550,38000550
38000560,38000560
38000570,38000570
38000580,38000580
38000590,38000590
38000600,38000600
38000610,38000610
38000620,38000620
38000630,38000630
38000640,38000640
38000650,38000650
38000660,38000660
38000670,38000670
38000680,38000680
38000690,38000690
38000700,38000700
38000710,38000710
38000720,38000720
38000730,38000730
38000740,38000740
38000750,38000750
38000760,38000760
38000770,38000770
38000780,38000780
38000790,38000790
38000800,38000800
38000810,38000810
38000820,38000820
38000830,38000830
38000840,38000840
38000850,38000850
38000860,38000860
38000870,38000870
38000880,38000880
38000890,38000890
38000900,38000900
38000910,38000910
38000920,38000920
38000930,38000930
38000940,38000940
38000950,38000950
38000960,38000960
38000970,38000970
38000980,38000980
38000990,38000990
38001000,38001000
38001010,38001010
38001020,38001020
38001030,38001030
38001040,38001040
38001050,38001050
38001060,38001060
38001070,38001070
38001080,38001080
38001090,38001090
38001100,38001100
38001110,38001060
38001120,38001120
38001130,38001130
38001140,38001090
38001150,38001150
38001160,38001060
38001170,38001070
38001180,38001080
38001190,38001190
38001200,38001100
38001210,38001060
38001220,38001070
38001230,38001230
38001240,38001240
38001250,38001250
38001260,38001260
38001270,38001270
38001280,38001280
38001290,38001290
38001300,38001300
38001310,38001310
38001320,38001320
38001330,38001330
38001340,38001340
38001350,38001350
38001360,38001310
38001370,38001320
38001380,38001380
38001390,38001340
38001400,38001350
38001410,38001310
38001420,38001320
38001430,38001430
38001440,38001340
38001450,38001350
38001460,38001460
38001470,38001470
38001480,38001480
38001490,38001490
38001500,38001500
38001510,38001510
38001520,38001520
38001530,38001530
38001540,38001540
38001550,38001550
38001560,38001560
38001570,38001570
38001580,38001580
38001590,38001590
38001600,38001600
38001610,38001610
38001620,38001620
38001630,38001630
38001640,38001640
38001650,38001650
38001660,38001660
38001670,38001670
38001680,38001680
38001690,38001690
38001700,38001700
38001710,38001710
38001720,38001720
38001730,38001730
38001740,38001740
38001750,38001750
38001760,38001760
38001770,38001770
38001780,38001780
38001790,38001790
38001800,38001800
38001810,38001810
38001820,38001820
38001830,38001830
38001840,38001840
38001850,38001850
38001860,38001860
38001870,38001870
38001880,38001880
38001890,38001890
38001900,38001900
38001910,38001910
38001920,38001920
38001930,38001930
38001940,38001940
38001950,38001950
38001960,38001960
38001970,38001970
38001980,38001980
38001990,38001990
38002000,38002000
38002010,38002010
38002020,38002020
38002030,38002030
38002040,38002040
38002050,38002050
38002060,38002060
38002070,38002070
38002080,38002080
38002090,38002090
38002100,38002100
38002110,38002110
38002120,38002120
38002130,38002130
38002140,38002140
38002150,38002150
38002160,38002160
38002170,38002170
38002180,38002180
38002190,38002190
38002200,38002200
38002210,38002210
38002220,38002220
38002230,38002230
38002240,38002240
38002250,38002250
38002260,38002260
38002270,38002270
38002280,38002280
38002290,38002290
38002300,38002300
38002310,38002310
38002320,38002320
38002330,38002330
38002340,38002340
38002350,38002350
38002360,38002360
38002370,38002370
38002380,38002380
38002390,38002390
38002400,38002400
38002410,38002410
38002420,38002420
38002430,38002430
38002440,38002440
38002450,38002450
38002460,38002460
38002470,38002470
38002480,38002480
38002490,38002490
38002500,38002500
38002510,38002510
38002520,38002520
38002530,38002530
38002540,38002540
38002550,38002550
38002560,38002560
38002570,38002570
38002580,38002580
38002590,38002590
38002600,38002600
38002610,38002610
38002620,38002620
38002630,38002630
38002640,38002640
38002650,38002650
38002660,38002660
38002670,38002670
38002680,38002680
38002690,38002690
38002700,38002700
38002710,38002660
38002720,38002670
38002730,38002680
38002740,38002740
38002750,38002700
38002760,38002660
38002770,38002670
38002780,38002680
38002790,38002790
38002800,38002700
38002810,38002660
38002820,38002670
38002830,38002680
38002840,38002840
38002850,38002700
38002860,38002860
38002870,38002870
38002880,38002880
38002890,38002890
38002900,38002900
38002910,38002910
38002920,38002920
38002930,38002930
38002940,38002940
38002950,38002950
38002960,38002960
38002970,38002970
38002980,38002980
38002990,38002990
38003000,38003000
38003010,38003010
38003020,38003020
38003030,38003030
38003040,38003040
38003050,38003050
38003060,38003060
38003070,38003070
38003080,38003080
38003090,38003090
38003100,38003100
38003110,38003110
38003120,38003120
38003130,38003130
38003140,38003140
38003150,38003150
38003160,38003160
38003170,38003170
38003180,38003180
38003190,38003190
38003200,38003200
38003210,38003210
38003220,38003220
38003230,38003230
38003240,38003240
38003250,38003250
38003260,38003260
38003270,38003270
38003280,38003280
38003290,38003290
38003300,38003300
38003310,38003310
38003320,38003320
38003330,38003330
38003340,38003340
38003350,38003350
38003360,38003360
38003370,38003370
38003380,38003380
38003390,38003390
38003400,38003400
38003410,38003410
38003420,38003420
38003430,38003430
38003440,38003440
38003450,38003450
38003460,38003460
38003470,38003470
38003480,38003480
38003490,38003490
38003500,38003500
38003510,38003510
38003520,38003520
38003530,38003530
38003540,38003540
38003550,38003550
38003560,38003560
38003570,38003570
38003580,38003580
38003590,38003590
38003600,38003600
38003610,38003610
38003620,38003620
38003630,38003630
38003640,38003640
38003650,38003650
38003660,38003660
38003670,38003670
38003680,38003680
38003690,38003690
38003700,38003700
38003730,38003730
38003740,38003740
38003750,38003750
38003760,38003760
38003770,38003770
38003780,38003780
38003790,38003790
38003800,38003800
38003810,38003810
38003820,38003820
39000000,39000000
39000010,39000010
39000020,39000020
39000030,39000030
39000040,39000040
39000050,39000050
39000060,39000060
39000070,39000070
39000080,39000080
39000090,39000090
39000100,39000100
39000110,39000110
39000120,39000120
39000130,39000130
39000140,39000140
39000150,39000150
39000160,39000160
39000170,39000170
39000180,39000180
39000190,39000190
39000200,39000200
39000210,39000210
39000220,39000220
39000230,39000230
39000240,39000240
39000250,39000250
39000260,39000260
39000270,39000270
39000280,39000280
39000290,39000290
39000300,39000300
39000310,39000310
39000320,39000320
39000330,39000330
39000340,39000340
39000350,39000350
39000360,39000360
39000370,39000370
39000380,39000380
39000390,39000390
39000400,39000400
39000410,39000410
39000420,39000420
39000430,39000430
39000440,39000440
39000450,39000450
39000460,39000460
39000470,39000280
39000480,39000290
39000490,39000340
39000500,39000500
39000510,39000510
39000520,39000520
39000530,39000530
39000540,39000540
39000550,39000550
39000560,39000560
39000570,39000570
39000580,39000580
39000590,39000590
39000600,39000600
39000610,39000610
39000620,39000620
39000630,39000630
39000640,39000640
39000650,39000650
39000660,39000440
39000670,39000460
39000680,39000280
39000690,39000290
39000700,39000340
39000710,39000710
39000720,39000720
39000730,39000730
39000740,39000740
39000750,39000570
39000760,39000580
39000770,39000770
39000780,39000780
39000790,39000790
39000800,39000800
39000810,39000810
39000820,39000820
39000830,39000830
39000840,39000840
39000850,39000850
39000860,39000860
39000870,39000870
39000880,39000510
39000890,39000330
39000900,39000520
39000910,39000910
39000920,39000920
39000930,39000930
39000940,39000940
39000950,39000950
39000960,39000960
39000970,39000970
39000980,39000380
39000990,39000990
39001000,39001000
39001010,39001010
39001020,39000280
39001030,39000290
39001040,39000350
39001050,39001050
39001060,39001060
39001070,39001070
39001080,39001080
39001090,39001090
39001100,39000460
39001110,39001110
39001120,39001120
39001130,39001130
39001140,39001140
39001150,39001150
39001160,39001160
39001170,39001170
39001180,39000340
39001190,39001190
39001200,39000440
39001210,39001210
39001220,39000280
39001230,39000290
39001240,39001240
39001250,39001250
39001260,39001260
39001270,39001270
39001280,39001280
39001290,39000440
39001300,39000460
39001310,39000280
39001320,39000290
39001330,39000340
39001340,39000570
39001350,39001350
39001360,39001360
39001370,39001370
39001380,39001380
39001390,39001390
39001400,39001400
39001410,39001410
39001420,39001420
39001430,39001430
39001440,39001440
39001450,39001450
39001460,39001460
39001470,39001470
39001480,39001480
39001490,39001490
39001500,39000440
39001510,39000460
39001520,39000290
39001530,39000280
39001540,39000340
39001550,39000570
39001560,39000580
39001570,39001570
39001580,39001580
39001590,39001590
39001600,39001600
39001610,39001610
39001620,39001620
39001630,39001630
39001640,39001640
39001650,39001650
39001660,39001660
39001670,39001670
50000000,50000000
50000001,50000001
50000002,50000000
50000010,50000000
50000011,50000011
50000012,50000000
50000020,50000000
50000021,50000021
50000022,50000000
50000030,50000000
50000031,50000031
50000032,50000000
50000040,50000000
50000041,50000041
50000042,50000000
50100000,50100000
50100001,50100001
50100002,50100000
50100010,50100000
50100011,50100011
50100012,50100000
50100020,50100000
50100021,50100021
50100022,50100000
50100030,50100000
50100031,50100031
50100032,50100000
50100040,50100000
50100041,50100041
50100042,50100000
50200000,50200000
50200001,50200001
50200002,50200000
50200010,50200000
50200011,50200011
50200012,50200000
50200020,50200000
50200021,50200021
50200022,50200000
50200030,50200000
50200031,50200031
50200032,50200000
50200040,50200000
50200041,50200041
50200042,50200000
50300000,50300000
50300001,50300001
50300002,50300000
50300010,50300000
50300011,50300011
50300012,50300000
50300020,50300000
50300021,50300021
50300022,50300000
50300030,50300000
50300031,50300031
50300032,50300000
50300040,50300000
50300041,50300041
50300042,50300000
50400000,50400000
50400001,50400001
50400002,50400000
50400010,50400000
50400011,50400011
50400012,50400000
50400020,50400000
50400021,50400021
50400022,50400000
50400030,50400000
50400031,50400031
50400032,50400000
50400040,50400000
50400041,50400041
50400042,50400000
50500000,50500000
50500001,50500001
50500002,50500000
50500010,50500000
50500011,50500011
50500012,50500000
50500020,50500000
50500021,50500021
50500022,50500000
50500030,50500000
50500031,50500031
50500032,50500000
50500040,50500000
50500041,50500041
50500042,50500000
50600000,50600000
50600001,50600001
50600002,50600000
50600010,50600000
50600011,50600011
50600012,50600000
50600020,50600000
50600021,50600021
50600022,50600000
50600030,50600000
50600031,50600031
50600032,50600000
50600040,50600000
50600041,50600041
50600042,50600000
50700000,50700000
50700001,50700001
50700002,50700000
50700010,50700000
50700011,50700011
50700012,50700000
50700020,50700000
50700021,50700021
50700022,50700000
50700030,50700000
50700031,50700031
50700032,50700000
50700040,50700000
50700041,50700041
50700042,50700000
51000000,51000000
51000001,51000001
51000010,51000010
51000011,51000001
51000020,51000020
51000021,51000001
51000030,51000030
51000031,51000001
51000040,51000040
51000041,51000001
51000050,51000050
51000051,51000001
51000060,51000060
51000061,51000001
51000070,51000070
51000071,51000001
60000000,60000000
60000001,60000001
60000002,60000002
60000010,60000010
60000011,60000011
60000012,60000010
60000020,60000020
60000021,60000021
60000022,60000022
60000030,60000030
60000031,60000031
60000032,60000032
60000040,60000040
60000041,60000041
60000042,60000042
60000050,60000050
60000051,60000051
60000052,60000022
60000060,60000060
60000061,60000061
60000062,60000062
60000070,60000070
60000071,60000071
60000072,60000070
60000080,60000080
60000081,60000081
60000082,60000002
60000090,60000090
60000091,60000091
60000092,60000022
60000100,60000100
60000101,60000101
60000102,60000102
60000110,60000110
60000111,60000111
60000112,60000112
60000120,90005601
60000121,60000121
60000122,1230
60000130,60000130
60000131,60000131
60000132,60000132
60000140,60000140
60000141,60000141
60000142,60000142
60000150,60000150
60000151,60000151
60000152,4080
60000160,60000160
60000161,60000161
60000162,4280
60000170,60000170
60000171,60000171
60000172,60000172
60000180,60000180
60000181,60000181
60000182,4011
60000190,60000190
60000191,60000191
60000192,4050
60000200,60000200
60000201,60000201
60000202,60000202
60000210,60000210
60000211,60000211
60000212,60000212
60000220,60000220
60000221,60000221
60000222,60000222
60000230,60000230
60000231,60000231
60000232,1230
60000240,60000240
60000241,60000241
60000242,60000242
60000250,60000250
60000251,60000251
60000252,60000222
60000260,60000260
60000261,60000261
60000262,60000262
60000270,60000270
60000271,60000271
60000272,60000272
60000280,60000280
60000281,60000281
60000282,60000172
60000290,60000290
60000291,60000291
60000292,60000292
60000300,60000300
60000301,60000301
60000302,60000212
60000310,60000310
60000311,60000311
60000312,60000312
60000320,60000320
60000321,60000321
60000322,60000322
60000330,60000330
60000331,60000331
60000332,60000222
60000340,60000340
60000341,60000341
60000342,60000342
60000350,60000322
60000351,60000322
60000352,60000322
60000360,60000360
60000361,60000361
60000362,60000362
60000370,60000370
60000371,60000371
60000372,60000042
60000380,60000380
60000381,60000381
60000382,60000142
60000390,60000390
60000391,60000391
60000392,60000392
60000400,60000400
60000401,60000401
60000402,60000402
60000410,60000410
60000411,60000411
60000412,60000222
60000420,60000420
60000421,60000421
60000422,4090
60000430,60000430
60000431,60000431
60000432,1110
60000440,60000440
60000441,60000441
60000442,60000442
60000450,60000450
60000451,60000451
60000452,60000202
60000460,60000460
60000461,60000461
60000462,60000312
60000470,60000470
60000471,60000471
60000472,60000472
60000480,60000480
60000481,60000481
60000482,60000482
60000490,60000490
60000491,60000491
60000492,4280
60000500,60000500
60000501,60000501
60000502,60000362
60000510,60000510
60000511,60000511
60000512,1230
60000520,60000520
60000521,60000521
60000522,60000522
60000530,60000530
60000531,60000531
60000532,60000402
60000540,60000540
60000541,60000541
60000542,60000542
60000550,60000550
60000551,60000551
60000552,60000552
60000560,60000560
60000561,60000561
60000562,60000212
60000570,60000570
60000571,60000571
60000572,60000342
60000580,60000580
60000581,60000581
60000582,60000392
60000590,60000590
60000591,60000591
60000592,60000592
60000600,60000600
60000601,60000601
60000602,1490
60000610,60000610
60000611,60000611
60000612,4280
60000620,60000620
60000621,60000621
60000622,1230
60000630,60000630
60000631,60000631
60000632,60000632
60000640,60000640
60000641,60000641
60000642,60000442
60000650,60000650
60000651,60000651
60000652,60000552
60000660,60000170
60000661,60000661
60000662,60000342
60000670,60000670
60000671,60000671
60000672,60000542
60000680,60000260
60000681,60000681
60000682,60000592
60000690,60000690
60000691,60000691
60000692,60000482
60000700,60000700
60000701,60000701
60000702,60000212
60000710,60000710
60000711,60000711
60000712,60000712
60000720,60000720
60000721,60000721
60000722,60000392
60000730,60000730
60000731,60000731
60000732,60000732
60000740,60000740
60000741,60000741
60000742,1230
60000750,60000750
60000751,60000751
60000752,60000752
60000760,60000760
60000761,60000761
60000762,4280
60000770,60000770
60000771,60000771
60000772,60000542
60000780,60000780
60000781,60000781
60000782,60000552
60000790,60000790
60000791,60000791
60000792,60000792
60000800,60000800
60000801,60000801
60000802,60000392
60000810,60000810
60000811,60000811
60000812,60000342
60000820,60000820
60000821,60000821
60000822,60000592
60000830,60000830
60000831,60000831
60000832,60000392
60000840,60000840
60000841,60000841
60000842,60000842
60000850,60000850
60000851,60000701
60000852,60000212
60000860,60000860
60000861,60000861
60000862,60000552
60000870,60000870
60000871,60000871
60000872,60000732
60000880,60000450
60000881,60000881
60000882,4280
60000890,60000890
60000891,60000891
60000892,60000142
60000900,60000900
60000901,60000901
60000902,60000392
60000910,60000220
60000911,60000901
60000912,60000132
60000920,80050070
60000921,60000921
60000922,60000592
60000930,60000930
60000931,60000931
60000932,60000932
60000940,60000940
60000941,60000941
60000942,60000542
60000950,60000950
60000951,60000951
60000952,1230
60000960,60000960
60000961,60000961
60000962,60000792
60000970,60000970
60000971,60000971
60000972,60000342
60000980,60000980
60000981,60000981
60000982,60000392
60000990,60000990
60000991,60000991
60000992,60000552
60001000,60001000
60001001,60001001
60001002,60000212
60001010,60001010
60001011,60001011
60001012,4280
60001020,60001020
60001021,60001021
60001022,60000482
60001030,60001030
60001031,60001031
60001032,1230
60001040,60001040
60001041,60001041
60001042,60000552
60001050,60001050
60001051,60001051
60001052,60000592
60001060,60001060
60001061,60001061
60001062,60000712
60001070,60001070
60001071,60001071
60001072,60000932
60001080,60001080
60001081,60001081
60001082,60000142
60001090,60001090
60001091,60001091
60001092,60000732
60001100,60001100
60001101,60001101
60001102,1200
60001110,60001110
60001111,60001111
60001112,60000042
60001120,60001120
60001121,60001121
60001122,4280
60001130,60001130
60001131,60001131
60001132,60000342
60001140,60001140
60001141,60000542
60001142,60000542
60001150,60000552
60001151,60000552
60001152,60000552
60001160,60001160
60001161,60000542
60001162,60000542
60001170,60000552
60001171,60000552
60001172,60000552
60001180,60001160
60001181,60000542
60001182,60000542
60001190,60000552
60001191,60000552
60001192,60000552
60001200,60000260
60001201,60000592
60001202,60000592
60001210,60000042
60001211,60000042
60001212,60000042
60001220,1230
60001221,1230
60001222,1230
60001230,60000632
60001231,60001231
60001232,60001231
60001240,4280
60001241,4280
60001242,4280
60001250,60000392
60001251,60000392
60001252,60000392
60001260,60000842
60001261,60000842
60001262,60000842
60001270,60000732
60001271,60000732
60001272,60000732
60001280,60000042
60001281,60000042
60001282,60000042
60001290,60000592
60001291,60000592
60001292,60000592
60001300,60000552
60001301,60000552
60001302,60000552
60001310,1230
60001311,1230
60001312,1230
60001320,60000552
60001321,60000552
60001322,60000552
60001330,60000342
60001331,60000342
60001332,60000342
60001340,4280
60001341,4280
60001342,4280
60001360,60000932
60001361,60000932
60001362,60000932
60001370,60000792
60001371,60000792
60001372,60000792
60001380,60000842
60001381,60000842
60001382,60000842
60001390,60000592
60001391,60000592
60001392,60000592
60001400,60000712
60001401,60000712
60001402,60000712
60001410,60000342
60001411,60000342
60001412,60000342
60001420,60000482
60001421,60000482
60001422,60000482
60001430,1230
60001431,1230
60001432,1230
60001440,60000552
60001441,60000552
60001442,60000552
60001450,4280
60001451,4280
60001452,4280
60001460,60000042
60001461,60000042
60001462,60000042
60001470,60000212
60001471,60000212
60001472,60000212
60001480,60000392
60001481,60000392
60001482,60000392
60001490,60000592
60001491,60000592
60001492,60000592
60001500,4400
60001501,4400
60001502,4400
60001510,60000632
60001511,60000632
60001512,60000632
60001520,60000142
60001521,60000142
60001522,60000142
60001530,60000342
60001531,60000342
60001532,60000342
60001540,4280
60001541,4280
60001542,4280
60001550,60000712
60001551,60000712
60001552,60000712
60001560,60000552
60001561,60000552
60001562,60000552
60001570,4400
60001571,4400
60001572,4400
60001580,60000732
60001581,60000732
60001582,60000732
60001590,1230
60001591,1230
60001592,1230
60001600,60000592
60001601,60000592
60001602,60000592
60001610,60001160
60001611,60000542
60001612,60000542
60001620,60000792
60001621,60000792
60001622,60000792
60001630,4280
60001631,4280
60001632,4280
60001640,60000552
60001641,60000552
60001642,60000552
60001650,60000212
60001651,60000212
60001652,60000212
60001660,60000342
60001661,60000342
60001662,60000342
60001670,60000392
60001671,60000392
60001672,60000392
60001680,60000592
60001681,60000592
60001682,60000592
60001690,4400
60001691,4400
60001692,4400
60001700,60000842
60001701,60000842
60001702,60000842
60001710,1230
60001711,1230
60001712,1230
60001720,4280
60001721,4280
60001722,4280
60001730,60000552
60001731,60000552
60001732,60000552
60001740,60000712
60001741,60000712
60001742,60000712
60001750,60000592
60001751,60000592
60001752,60000592
60001760,60000792
60001761,60000792
60001762,60000792
60001770,60000342
60001771,60000342
60001772,60000342
60001780,60000732
60001781,60000732
60001782,60000732
60001790,60000042
60001791,60000042
60001792,60000042
60001800,60001160
60001801,60000542
60001802,60000542
60001810,60000552
60001811,60000552
60001812,60000552
60001820,60000392
60001821,60000392
60001822,60000392
60001830,60000212
60001831,60000212
60001832,60000212
60001840,60000342
60001841,60000342
60001842,60000342
60001850,60000482
60001851,60000482
60001852,60000482
60001860,60000932
60001861,60000932
60001862,60000932
60001870,60001160
60001871,60000542
60001872,60000542
60001880,60000552
60001881,60000552
60001882,60000552
60001890,60000142
60001891,60000142
60001892,60000142
60001900,60000392
60001901,60000392
60001902,60000392
60001910,4280
60001911,4280
60001912,4280
60001920,60000712
60001921,60000712
60001922,60000712
60001930,60000732
60001931,60000732
60001932,60000732
60001940,60000142
60001941,60000142
60001942,60000142
60001950,60000932
60001951,60000932
60001952,60000932
60001960,60000592
60001961,60000592
60001962,60000592
60001970,60000392
60001971,60000392
60001972,60000392
60001980,60000932
60001981,60000932
60001982,60000932
60001990,60000482
60001991,60000482
60001992,60000482
60002000,60000142
60002001,60000142
60002002,60000142
60002010,60000342
60002011,60000342
60002012,60000342
60002020,60001160
60002021,60000542
60002022,60000542
60002030,60000632
